"","Species","Country","year","count"
"12597","COD","BE","X2006",0
"12598","COD","BE","X2006",0
"12599","COD","BE","X2006",0
"12600","COD","BE","X2006",0
"12601","COD","BE","X2006",0
"12602","COD","BE","X2006",0
"12603","COD","BE","X2006",0
"12604","COD","BE","X2006",1309
"12605","COD","BE","X2006",0
"12606","COD","BE","X2006",1034
"12607","COD","BE","X2006",275
"12608","COD","BE","X2006",0
"12609","COD","BE","X2006",0
"12610","COD","BE","X2006",0
"12611","COD","BE","X2006",0
"12612","COD","BE","X2006",0
"12613","COD","BE","X2006",0
"12614","COD","BE","X2006",0
"12615","COD","BE","X2006",0
"12616","COD","BE","X2006",0
"12617","COD","BE","X2006",0
"12618","COD","BE","X2006",242
"12619","COD","BE","X2006",60
"12620","COD","BE","X2006",80
"12621","COD","BE","X2006",5
"12622","COD","BE","X2006",52
"12623","COD","BE","X2006",44
"12624","COD","BE","X2006",1
"12625","COD","BE","X2006",0
"12626","COD","BE","X2006",0
"12627","COD","BE","X2006",0
"12628","COD","BE","X2006",0
"12629","COD","BE","X2006",0
"12630","COD","BE","X2006",0
"12631","COD","BE","X2006",0
"12632","COE","BE","X2006",58
"12633","COE","BE","X2006",2
"12634","COE","BE","X2006",0
"12635","COE","BE","X2006",0
"12636","COE","BE","X2006",1
"12637","COE","BE","X2006",0
"12638","COE","BE","X2006",0
"12639","COE","BE","X2006",0
"12640","COE","BE","X2006",0
"12641","COE","BE","X2006",0
"12642","COE","BE","X2006",54
"12643","COE","BE","X2006",6
"12644","COE","BE","X2006",16
"12645","COE","BE","X2006",13
"12646","COE","BE","X2006",5
"12647","COE","BE","X2006",14
"12648","COE","BE","X2006",0
"12649","COE","BE","X2006",0
"12650","COE","BE","X2006",0
"12651","COE","BE","X2006",2
"12652","COE","BE","X2006",0
"12653","COE","BE","X2006",2
"12654","COE","BE","X2006",0
"12655","CRE","BE","X2006",112
"12656","CRE","BE","X2006",0
"12657","CRE","BE","X2006",0
"12658","CRE","BE","X2006",46
"12659","CRE","BE","X2006",0
"12660","CRE","BE","X2006",38
"12661","CRE","BE","X2006",8
"12662","CRE","BE","X2006",0
"12663","CRE","BE","X2006",0
"12664","CRE","BE","X2006",0
"12665","CRE","BE","X2006",0
"12666","CRE","BE","X2006",0
"12667","CRE","BE","X2006",0
"12668","CRE","BE","X2006",62
"12669","CRE","BE","X2006",5
"12670","CRE","BE","X2006",24
"12671","CRE","BE","X2006",3
"12672","CRE","BE","X2006",5
"12673","CRE","BE","X2006",25
"12674","CRE","BE","X2006",0
"12675","CRE","BE","X2006",0
"12676","CRE","BE","X2006",0
"12677","CRE","BE","X2006",4
"12678","CRE","BE","X2006",1
"12679","CRE","BE","X2006",3
"12680","CRE","BE","X2006",0
"12681","CRU","BE","X2006",2
"12682","CRU","BE","X2006",0
"12683","CRU","BE","X2006",0
"12684","CRU","BE","X2006",0
"12685","CRU","BE","X2006",0
"12686","CRU","BE","X2006",0
"12687","CRU","BE","X2006",0
"12688","CRU","BE","X2006",0
"12689","CRU","BE","X2006",0
"12690","CRU","BE","X2006",0
"12691","CRU","BE","X2006",2
"12692","CRU","BE","X2006",0
"12693","CRU","BE","X2006",1
"12694","CRU","BE","X2006",0
"12695","CRU","BE","X2006",1
"12696","CRU","BE","X2006",1
"12697","CRU","BE","X2006",0
"12698","CRU","BE","X2006",0
"12699","CSH","BE","X2006",0
"12700","CSH","BE","X2006",0
"12701","CSH","BE","X2006",0
"12702","CSH","BE","X2006",0
"12703","CSH","BE","X2006",0
"12704","CSH","BE","X2006",0
"12705","CTC","BE","X2006",730
"12706","CTC","BE","X2006",58
"12707","CTC","BE","X2006",0
"12708","CTC","BE","X2006",1
"12709","CTC","BE","X2006",57
"12710","CTC","BE","X2006",0
"12711","CTC","BE","X2006",0
"12712","CTC","BE","X2006",672
"12713","CTC","BE","X2006",0
"12714","CTC","BE","X2006",539
"12715","CTC","BE","X2006",122
"12716","CTC","BE","X2006",5
"12717","CTC","BE","X2006",4
"12718","CTC","BE","X2006",1
"12719","CTC","BE","X2006",0
"12720","CTC","BE","X2006",0
"12721","CTC","BE","X2006",0
"12722","CTC","BE","X2006",0
"12723","CTC","BE","X2006",0
"12724","CTC","BE","X2006",0
"12725","DAB","BE","X2006",605
"12726","DAB","BE","X2006",0
"12727","DAB","BE","X2006",0
"12728","DAB","BE","X2006",0
"12729","DAB","BE","X2006",0
"12730","DAB","BE","X2006",0
"12731","DAB","BE","X2006",0
"12732","DAB","BE","X2006",0
"12733","DAB","BE","X2006",369
"12734","DAB","BE","X2006",0
"12735","DAB","BE","X2006",244
"12736","DAB","BE","X2006",125
"12737","DAB","BE","X2006",0
"12738","DAB","BE","X2006",0
"12739","DAB","BE","X2006",0
"12740","DAB","BE","X2006",0
"12741","DAB","BE","X2006",0
"12742","DAB","BE","X2006",0
"12743","DAB","BE","X2006",0
"12744","DAB","BE","X2006",0
"12745","DAB","BE","X2006",235
"12746","DAB","BE","X2006",33
"12747","DAB","BE","X2006",160
"12748","DAB","BE","X2006",3
"12749","DAB","BE","X2006",16
"12750","DAB","BE","X2006",23
"12751","DAB","BE","X2006",0
"12752","DAB","BE","X2006",0
"12753","DAB","BE","X2006",0
"12754","DAB","BE","X2006",0
"12755","DAB","BE","X2006",0
"12756","DAB","BE","X2006",0
"12757","DAB","BE","X2006",0
"12758","DGH","BE","X2006",0
"12759","DGH","BE","X2006",0
"12760","DGH","BE","X2006",0
"12761","DGH","BE","X2006",0
"12762","DGH","BE","X2006",0
"12763","DGH","BE","X2006",0
"12764","DGH","BE","X2006",0
"12765","DGH","BE","X2006",0
"12766","DGH","BE","X2006",0
"12767","DGH","BE","X2006",0
"12768","DGH","BE","X2006",0
"12769","DGH","BE","X2006",0
"12770","DGH","BE","X2006",0
"12771","DGH","BE","X2006",0
"12772","DGH","BE","X2006",0
"12773","DGH","BE","X2006",0
"12774","DGH","BE","X2006",0
"12775","DGH","BE","X2006",0
"12776","DGH","BE","X2006",0
"12777","DGH","BE","X2006",0
"12778","DGH","BE","X2006",0
"12779","DGH","BE","X2006",0
"12780","DGH","BE","X2006",0
"12781","DGH","BE","X2006",0
"12782","DGH","BE","X2006",0
"12783","DGS","BE","X2006",17
"12784","DGS","BE","X2006",0
"12785","DGS","BE","X2006",0
"12786","DGS","BE","X2006",0
"12787","DGS","BE","X2006",0
"12788","DGS","BE","X2006",0
"12789","DGS","BE","X2006",0
"12790","DGS","BE","X2006",0
"12791","DGS","BE","X2006",2
"12792","DGS","BE","X2006",0
"12793","DGS","BE","X2006",1
"12794","DGS","BE","X2006",1
"12795","DGS","BE","X2006",0
"12796","DGS","BE","X2006",0
"12797","DGS","BE","X2006",0
"12798","DGS","BE","X2006",0
"12799","DGS","BE","X2006",0
"12800","DGS","BE","X2006",0
"12801","DGS","BE","X2006",0
"12802","DGS","BE","X2006",0
"12803","DGS","BE","X2006",15
"12804","DGS","BE","X2006",7
"12805","DGS","BE","X2006",1
"12806","DGS","BE","X2006",0
"12807","DGS","BE","X2006",2
"12808","DGS","BE","X2006",5
"12809","DGS","BE","X2006",0
"12810","DGS","BE","X2006",0
"12811","DGS","BE","X2006",0
"12812","DGS","BE","X2006",0
"12813","DGS","BE","X2006",0
"12814","DGS","BE","X2006",0
"12815","DGZ","BE","X2006",503
"12816","DGZ","BE","X2006",101
"12817","DGZ","BE","X2006",1
"12818","DGZ","BE","X2006",100
"12819","DGZ","BE","X2006",389
"12820","DGZ","BE","X2006",80
"12821","DGZ","BE","X2006",0
"12822","DGZ","BE","X2006",163
"12823","DGZ","BE","X2006",23
"12824","DGZ","BE","X2006",37
"12825","DGZ","BE","X2006",85
"12826","DGZ","BE","X2006",1
"12827","DGZ","BE","X2006",13
"12828","DGZ","BE","X2006",1
"12829","DGZ","BE","X2006",12
"12830","DIA","BE","X2006",0
"12831","DIA","BE","X2006",0
"12832","DIA","BE","X2006",0
"12833","DPX","BE","X2006",366
"12834","DPX","BE","X2006",0
"12835","DPX","BE","X2006",0
"12836","DPX","BE","X2006",0
"12837","DPX","BE","X2006",0
"12838","DPX","BE","X2006",0
"12839","DPX","BE","X2006",0
"12840","DPX","BE","X2006",0
"12841","DPX","BE","X2006",30
"12842","DPX","BE","X2006",0
"12843","DPX","BE","X2006",5
"12844","DPX","BE","X2006",26
"12845","DPX","BE","X2006",0
"12846","DPX","BE","X2006",0
"12847","DPX","BE","X2006",0
"12848","DPX","BE","X2006",0
"12849","DPX","BE","X2006",0
"12850","DPX","BE","X2006",0
"12851","DPX","BE","X2006",0
"12852","DPX","BE","X2006",318
"12853","DPX","BE","X2006",12
"12854","DPX","BE","X2006",200
"12855","DPX","BE","X2006",10
"12856","DPX","BE","X2006",32
"12857","DPX","BE","X2006",64
"12858","DPX","BE","X2006",1
"12859","DPX","BE","X2006",0
"12860","DPX","BE","X2006",0
"12861","DPX","BE","X2006",18
"12862","DPX","BE","X2006",4
"12863","DPX","BE","X2006",14
"12864","DPX","BE","X2006",0
"12865","ELE","BE","X2006",0
"12866","ELE","BE","X2006",0
"12867","ELE","BE","X2006",0
"12868","FIN","BE","X2006",0
"12869","FIN","BE","X2006",0
"12870","FIN","BE","X2006",0
"12871","FIN","BE","X2006",0
"12872","FIN","BE","X2006",0
"12873","FIN","BE","X2006",0
"12874","FIN","BE","X2006",0
"12875","FIN","BE","X2006",0
"12876","FIN","BE","X2006",0
"12877","FIN","BE","X2006",0
"12878","FIN","BE","X2006",0
"12879","FIN","BE","X2006",0
"12880","FIN","BE","X2006",0
"12881","FIN","BE","X2006",0
"12882","FIN","BE","X2006",0
"12883","FIN","BE","X2006",0
"12884","FIN","BE","X2006",0
"12885","FIN","BE","X2006",0
"12886","FLE","BE","X2006",227
"12887","FLE","BE","X2006",168
"12888","FLE","BE","X2006",0
"12889","FLE","BE","X2006",15
"12890","FLE","BE","X2006",152
"12891","FLE","BE","X2006",0
"12892","FLE","BE","X2006",0
"12893","FLE","BE","X2006",0
"12894","FLE","BE","X2006",0
"12895","FLE","BE","X2006",0
"12896","FLE","BE","X2006",59
"12897","FLE","BE","X2006",13
"12898","FLE","BE","X2006",45
"12899","FLE","BE","X2006",1
"12900","FLE","BE","X2006",1
"12901","FLE","BE","X2006",0
"12902","FLE","BE","X2006",0
"12903","FLE","BE","X2006",0
"12904","FLE","BE","X2006",0
"12905","FLE","BE","X2006",0
"12906","FLE","BE","X2006",0
"12907","FLE","BE","X2006",0
"12908","GAD","BE","X2006",0
"12909","GAD","BE","X2006",0
"12910","GAD","BE","X2006",0
"12911","GAD","BE","X2006",0
"12912","GAD","BE","X2006",0
"12913","GAD","BE","X2006",0
"12914","GAD","BE","X2006",0
"12915","GAD","BE","X2006",0
"12916","GAD","BE","X2006",0
"12917","GAD","BE","X2006",0
"12918","GAD","BE","X2006",0
"12919","GAD","BE","X2006",0
"12920","GAD","BE","X2006",0
"12921","GAD","BE","X2006",0
"12922","GAD","BE","X2006",0
"12923","GAD","BE","X2006",0
"12924","GUG","BE","X2006",25
"12925","GUG","BE","X2006",0
"12926","GUG","BE","X2006",0
"12927","GUG","BE","X2006",10
"12928","GUG","BE","X2006",0
"12929","GUG","BE","X2006",9
"12930","GUG","BE","X2006",1
"12931","GUG","BE","X2006",0
"12932","GUG","BE","X2006",0
"12933","GUG","BE","X2006",0
"12934","GUG","BE","X2006",0
"12935","GUG","BE","X2006",0
"12936","GUG","BE","X2006",13
"12937","GUG","BE","X2006",0
"12938","GUG","BE","X2006",8
"12939","GUG","BE","X2006",0
"12940","GUG","BE","X2006",2
"12941","GUG","BE","X2006",2
"12942","GUG","BE","X2006",0
"12943","GUG","BE","X2006",3
"12944","GUG","BE","X2006",1
"12945","GUG","BE","X2006",2
"12946","GUG","BE","X2006",0
"12947","GUR","BE","X2006",313
"12948","GUR","BE","X2006",0
"12949","GUR","BE","X2006",0
"12950","GUR","BE","X2006",31
"12951","GUR","BE","X2006",0
"12952","GUR","BE","X2006",16
"12953","GUR","BE","X2006",15
"12954","GUR","BE","X2006",0
"12955","GUR","BE","X2006",0
"12956","GUR","BE","X2006",281
"12957","GUR","BE","X2006",10
"12958","GUR","BE","X2006",171
"12959","GUR","BE","X2006",73
"12960","GUR","BE","X2006",21
"12961","GUR","BE","X2006",6
"12962","GUR","BE","X2006",0
"12963","GUR","BE","X2006",1
"12964","GUR","BE","X2006",0
"12965","GUR","BE","X2006",1
"12966","GUR","BE","X2006",0
"12967","GUU","BE","X2006",0
"12968","GUU","BE","X2006",0
"12969","GUU","BE","X2006",0
"12970","GUU","BE","X2006",0
"12971","GUU","BE","X2006",0
"12972","GUU","BE","X2006",0
"12973","GUU","BE","X2006",0
"12974","GUU","BE","X2006",0
"12975","GUU","BE","X2006",0
"12976","GUU","BE","X2006",0
"12977","GUU","BE","X2006",0
"12978","GUU","BE","X2006",0
"12979","GUU","BE","X2006",0
"12980","GUU","BE","X2006",0
"12981","GUU","BE","X2006",0
"12982","GUU","BE","X2006",0
"12983","GUU","BE","X2006",0
"12984","GUU","BE","X2006",0
"12985","GUU","BE","X2006",0
"12986","GUU","BE","X2006",0
"12987","GUU","BE","X2006",0
"12988","GUU","BE","X2006",0
"12989","GUU","BE","X2006",0
"12990","GUU","BE","X2006",0
"12991","GUU","BE","X2006",0
"12992","GUU","BE","X2006",0
"12993","GUU","BE","X2006",0
"12994","GUU","BE","X2006",0
"12995","GUU","BE","X2006",0
"12996","GUU","BE","X2006",0
"12997","GUU","BE","X2006",0
"12998","GUX","BE","X2006",568
"12999","GUX","BE","X2006",70
"13000","GUX","BE","X2006",14
"13001","GUX","BE","X2006",56
"13002","GUX","BE","X2006",491
"13003","GUX","BE","X2006",51
"13004","GUX","BE","X2006",384
"13005","GUX","BE","X2006",24
"13006","GUX","BE","X2006",17
"13007","GUX","BE","X2006",14
"13008","GUX","BE","X2006",0
"13009","GUX","BE","X2006",7
"13010","GUX","BE","X2006",1
"13011","GUX","BE","X2006",6
"13012","HAD","BE","X2006",229
"13013","HAD","BE","X2006",0
"13014","HAD","BE","X2006",0
"13015","HAD","BE","X2006",0
"13016","HAD","BE","X2006",0
"13017","HAD","BE","X2006",0
"13018","HAD","BE","X2006",0
"13019","HAD","BE","X2006",0
"13020","HAD","BE","X2006",106
"13021","HAD","BE","X2006",0
"13022","HAD","BE","X2006",105
"13023","HAD","BE","X2006",0
"13024","HAD","BE","X2006",0
"13025","HAD","BE","X2006",0
"13026","HAD","BE","X2006",0
"13027","HAD","BE","X2006",0
"13028","HAD","BE","X2006",0
"13029","HAD","BE","X2006",0
"13030","HAD","BE","X2006",0
"13031","HAD","BE","X2006",0
"13032","HAD","BE","X2006",0
"13033","HAD","BE","X2006",0
"13034","HAD","BE","X2006",123
"13035","HAD","BE","X2006",23
"13036","HAD","BE","X2006",0
"13037","HAD","BE","X2006",1
"13038","HAD","BE","X2006",1
"13039","HAD","BE","X2006",52
"13040","HAD","BE","X2006",46
"13041","HAD","BE","X2006",0
"13042","HAD","BE","X2006",0
"13043","HAD","BE","X2006",0
"13044","HAD","BE","X2006",0
"13045","HAD","BE","X2006",0
"13046","HAD","BE","X2006",0
"13047","HAD","BE","X2006",0
"13048","HAL","BE","X2006",2
"13049","HAL","BE","X2006",0
"13050","HAL","BE","X2006",0
"13051","HAL","BE","X2006",0
"13052","HAL","BE","X2006",0
"13053","HAL","BE","X2006",0
"13054","HAL","BE","X2006",0
"13055","HAL","BE","X2006",0
"13056","HAL","BE","X2006",2
"13057","HAL","BE","X2006",0
"13058","HAL","BE","X2006",2
"13059","HAL","BE","X2006",0
"13060","HAL","BE","X2006",0
"13061","HAL","BE","X2006",0
"13062","HAL","BE","X2006",0
"13063","HAL","BE","X2006",0
"13064","HAL","BE","X2006",0
"13065","HAL","BE","X2006",0
"13066","HAL","BE","X2006",0
"13067","HAL","BE","X2006",0
"13068","HAL","BE","X2006",0
"13069","HAL","BE","X2006",0
"13070","HAL","BE","X2006",0
"13071","HAL","BE","X2006",0
"13072","HAL","BE","X2006",0
"13073","HAL","BE","X2006",0
"13074","HAL","BE","X2006",0
"13075","HAL","BE","X2006",0
"13076","HER","BE","X2006",3
"13077","HER","BE","X2006",3
"13078","HER","BE","X2006",0
"13079","HER","BE","X2006",0
"13080","HER","BE","X2006",3
"13081","HER","BE","X2006",0
"13082","HER","BE","X2006",0
"13083","HER","BE","X2006",0
"13084","HER","BE","X2006",0
"13085","HER","BE","X2006",0
"13086","HER","BE","X2006",0
"13087","HER","BE","X2006",0
"13088","HER","BE","X2006",0
"13089","HER","BE","X2006",0
"13090","HER","BE","X2006",0
"13091","HER","BE","X2006",0
"13092","HKE","BE","X2006",83
"13093","HKE","BE","X2006",0
"13094","HKE","BE","X2006",0
"13095","HKE","BE","X2006",0
"13096","HKE","BE","X2006",0
"13097","HKE","BE","X2006",0
"13098","HKE","BE","X2006",0
"13099","HKE","BE","X2006",54
"13100","HKE","BE","X2006",0
"13101","HKE","BE","X2006",53
"13102","HKE","BE","X2006",0
"13103","HKE","BE","X2006",0
"13104","HKE","BE","X2006",0
"13105","HKE","BE","X2006",0
"13106","HKE","BE","X2006",0
"13107","HKE","BE","X2006",0
"13108","HKE","BE","X2006",0
"13109","HKE","BE","X2006",0
"13110","HKE","BE","X2006",0
"13111","HKE","BE","X2006",19
"13112","HKE","BE","X2006",2
"13113","HKE","BE","X2006",0
"13114","HKE","BE","X2006",1
"13115","HKE","BE","X2006",4
"13116","HKE","BE","X2006",12
"13117","HKE","BE","X2006",0
"13118","HKE","BE","X2006",0
"13119","HKE","BE","X2006",0
"13120","HKE","BE","X2006",10
"13121","HKE","BE","X2006",2
"13122","HKE","BE","X2006",8
"13123","HKE","BE","X2006",0
"13124","HKE","BE","X2006",0
"13125","HOM","BE","X2006",0
"13126","HOM","BE","X2006",0
"13127","HOM","BE","X2006",0
"13128","HOM","BE","X2006",0
"13129","HOM","BE","X2006",0
"13130","HOM","BE","X2006",0
"13131","HOM","BE","X2006",0
"13132","HOM","BE","X2006",0
"13133","HOM","BE","X2006",0
"13134","HOM","BE","X2006",0
"13135","HOM","BE","X2006",0
"13136","HOM","BE","X2006",0
"13137","HOM","BE","X2006",0
"13138","HOM","BE","X2006",0
"13139","HOM","BE","X2006",0
"13140","HOM","BE","X2006",0
"13141","HOM","BE","X2006",0
"13142","HOM","BE","X2006",0
"13143","INV","BE","X2006",0
"13144","INV","BE","X2006",0
"13145","INV","BE","X2006",0
"13146","INV","BE","X2006",0
"13147","INV","BE","X2006",0
"13148","INV","BE","X2006",0
"13149","INV","BE","X2006",0
"13150","INV","BE","X2006",0
"13151","INV","BE","X2006",0
"13152","INV","BE","X2006",0
"13153","INV","BE","X2006",0
"13154","INV","BE","X2006",0
"13155","JAX","BE","X2006",4
"13156","JAX","BE","X2006",3
"13157","JAX","BE","X2006",0
"13158","JAX","BE","X2006",3
"13159","JAX","BE","X2006",0
"13160","JAX","BE","X2006",0
"13161","JAX","BE","X2006",0
"13162","JOD","BE","X2006",0
"13163","JOD","BE","X2006",0
"13164","JOD","BE","X2006",0
"13165","JOD","BE","X2006",0
"13166","JOD","BE","X2006",0
"13167","JOD","BE","X2006",0
"13168","JOD","BE","X2006",0
"13169","JOD","BE","X2006",0
"13170","JOD","BE","X2006",0
"13171","JOD","BE","X2006",0
"13172","JOD","BE","X2006",0
"13173","JOD","BE","X2006",0
"13174","JOD","BE","X2006",0
"13175","LBE","BE","X2006",2
"13176","LBE","BE","X2006",0
"13177","LBE","BE","X2006",0
"13178","LBE","BE","X2006",1
"13179","LBE","BE","X2006",0
"13180","LBE","BE","X2006",1
"13181","LBE","BE","X2006",0
"13182","LBE","BE","X2006",0
"13183","LBE","BE","X2006",0
"13184","LBE","BE","X2006",0
"13185","LBE","BE","X2006",1
"13186","LBE","BE","X2006",0
"13187","LBE","BE","X2006",1
"13188","LBE","BE","X2006",0
"13189","LBE","BE","X2006",0
"13190","LBE","BE","X2006",0
"13191","LBE","BE","X2006",0
"13192","LBE","BE","X2006",0
"13193","LBE","BE","X2006",0
"13194","LBE","BE","X2006",0
"13195","LBE","BE","X2006",0
"13196","LEM","BE","X2006",925
"13197","LEM","BE","X2006",0
"13198","LEM","BE","X2006",0
"13199","LEM","BE","X2006",552
"13200","LEM","BE","X2006",0
"13201","LEM","BE","X2006",502
"13202","LEM","BE","X2006",50
"13203","LEM","BE","X2006",0
"13204","LEM","BE","X2006",0
"13205","LEM","BE","X2006",0
"13206","LEM","BE","X2006",0
"13207","LEM","BE","X2006",0
"13208","LEM","BE","X2006",0
"13209","LEM","BE","X2006",0
"13210","LEM","BE","X2006",0
"13211","LEM","BE","X2006",373
"13212","LEM","BE","X2006",15
"13213","LEM","BE","X2006",0
"13214","LEM","BE","X2006",98
"13215","LEM","BE","X2006",9
"13216","LEM","BE","X2006",144
"13217","LEM","BE","X2006",106
"13218","LEM","BE","X2006",2
"13219","LEM","BE","X2006",0
"13220","LEM","BE","X2006",0
"13221","LEM","BE","X2006",0
"13222","LEM","BE","X2006",0
"13223","LEM","BE","X2006",0
"13224","LEM","BE","X2006",0
"13225","LEZ","BE","X2006",103
"13226","LEZ","BE","X2006",2
"13227","LEZ","BE","X2006",2
"13228","LEZ","BE","X2006",0
"13229","LEZ","BE","X2006",98
"13230","LEZ","BE","X2006",2
"13231","LEZ","BE","X2006",0
"13232","LEZ","BE","X2006",0
"13233","LEZ","BE","X2006",1
"13234","LEZ","BE","X2006",33
"13235","LEZ","BE","X2006",59
"13236","LEZ","BE","X2006",4
"13237","LEZ","BE","X2006",0
"13238","LEZ","BE","X2006",0
"13239","LEZ","BE","X2006",2
"13240","LEZ","BE","X2006",0
"13241","LEZ","BE","X2006",2
"13242","LIN","BE","X2006",57
"13243","LIN","BE","X2006",0
"13244","LIN","BE","X2006",0
"13245","LIN","BE","X2006",0
"13246","LIN","BE","X2006",0
"13247","LIN","BE","X2006",0
"13248","LIN","BE","X2006",0
"13249","LIN","BE","X2006",0
"13250","LIN","BE","X2006",25
"13251","LIN","BE","X2006",0
"13252","LIN","BE","X2006",24
"13253","LIN","BE","X2006",1
"13254","LIN","BE","X2006",0
"13255","LIN","BE","X2006",0
"13256","LIN","BE","X2006",0
"13257","LIN","BE","X2006",0
"13258","LIN","BE","X2006",0
"13259","LIN","BE","X2006",0
"13260","LIN","BE","X2006",0
"13261","LIN","BE","X2006",0
"13262","LIN","BE","X2006",0
"13263","LIN","BE","X2006",0
"13264","LIN","BE","X2006",31
"13265","LIN","BE","X2006",2
"13266","LIN","BE","X2006",0
"13267","LIN","BE","X2006",3
"13268","LIN","BE","X2006",7
"13269","LIN","BE","X2006",10
"13270","LIN","BE","X2006",10
"13271","LIN","BE","X2006",1
"13272","LIN","BE","X2006",0
"13273","LIN","BE","X2006",0
"13274","LIN","BE","X2006",0
"13275","LIN","BE","X2006",0
"13276","LIN","BE","X2006",0
"13277","LIN","BE","X2006",0
"13278","MAC","BE","X2006",4
"13279","MAC","BE","X2006",0
"13280","MAC","BE","X2006",0
"13281","MAC","BE","X2006",3
"13282","MAC","BE","X2006",0
"13283","MAC","BE","X2006",0
"13284","MAC","BE","X2006",3
"13285","MAC","BE","X2006",0
"13286","MAC","BE","X2006",0
"13287","MAC","BE","X2006",0
"13288","MAC","BE","X2006",0
"13289","MAC","BE","X2006",0
"13290","MAC","BE","X2006",0
"13291","MAC","BE","X2006",0
"13292","MAC","BE","X2006",0
"13293","MAC","BE","X2006",0
"13294","MAC","BE","X2006",0
"13295","MAC","BE","X2006",0
"13296","MAC","BE","X2006",0
"13297","MAC","BE","X2006",0
"13298","MAC","BE","X2006",0
"13299","MAC","BE","X2006",0
"13300","MEB","BE","X2006",0
"13301","MEB","BE","X2006",0
"13302","MEB","BE","X2006",0
"13303","MEG","BE","X2006",0
"13304","MEG","BE","X2006",0
"13305","MEG","BE","X2006",0
"13306","MEG","BE","X2006",0
"13307","MEG","BE","X2006",0
"13308","MEG","BE","X2006",0
"13309","MEG","BE","X2006",0
"13310","MEG","BE","X2006",0
"13311","MEG","BE","X2006",0
